UnitID,Institution Name,Long-term investments (F1011_F2_RV),Property  Plant  and Equipment  net of accumulated depreciation (F1011_F2_RV),Intangible Assets  net of accumulated amortization (F1011_F2_RV),Total assets (F1011_F2_RV),Total liabilities (F1011_F2_RV),Debt related to Property  Plant  and Equipment (F1011_F2_RV),Total unrestricted net assets (F1011_F2_RV),Total restricted net assets (F1011_F2_RV),Permanently restricted net assets included in total restricted net assets (F1011_F2_RV),Temporarily restricted net assets (F1011_F2_RV),Total net assets (F1011_F2_RV),Total revenues and investment return (F1011_F2_RV),Total expenses (F1011_F2_RV),Other specific changes in net assets (F1011_F2_RV),Total change in net assets (F1011_F2_RV),Net assets  beginning of the year (F1011_F2_RV),Adjustments to beginning of year net assets (F1011_F2_RV),Net assets  end of the year (F1011_F2_RV),Investment return - Total (F1011_F2_RV)
129941,University of New Haven,25408764,128768778,0,208667310,125888417,0,61082753,21696140,10672272,11023868,82778893,140152268,118463918,0,21688350,61090543,0,82778893,7193806
204486,University of Northwestern Ohio,1424273,56435255,3470876,82457549,39268151,24620412,43054308,135090,135090,0,43189398,49166403,41257640,0,7908763,35280635,0,43189398,30936
174491,University of Northwestern-St Paul,16818238,59337400,2434536,98833278,36156909,23130844,46963178,15713191,10675195,5037996,62676369,67147570,63477309,0,3670261,57998653,1007455,62676369,3156599
152080,University of Notre Dame,7456204000,1204412000,0,9138312000,1555409000,418464000,3361868000,4221035000,1386716000,2834319000,7582903000,2074188000,885641000,76086000,1264633000,6318270000,0,7582903000,1258979000
215062,University of Pennsylvania,7773878000,4059152000,24888000,13867485000,4037690000,1623007000,5102726000,4727069000,2620028000,2107041000,9829795000,7050453000,5557232000,107468000,1600689000,8229106000,0,9829795000,1114655000
157535,University of Pikeville,17956141,30261446,0,112272328,76031849,67381946,13009845,23230634,10647684,12582950,36240479,31548610,24881348,0,6667262,29573217,0,36240479,646550
209825,University of Portland,124930000,172271000,0,333645000,102549000,78804000,112582000,118514000,70556000,47958000,231096000,129386000,103421000,0,25965000,205131000,0,231096000,17376000
236328,University of Puget Sound,251423000,173315000,891000,509820000,109315000,62345000,208375000,192130000,101565000,90565000,400505000,137194000,103073000,3404000,37525000,362980000,0,400505000,40216000
121691,University of Redlands,124881167,141678225,0,307543761,120175900,79928052,60155589,127212272,95043525,32168747,187367861,120661507,108190732,0,12470775,174897086,0,187367861,18976762
233374,University of Richmond,2043183000,280935000,0,3331787000,1302953000,176878000,999222000,1029612000,329606000,700006000,2028834000,645396000,228836000,-146300000,270260000,1758573503,497,2028834000,483717000
205203,University of Rio Grande,19164101,22081092,0,49151846,17032294,1524264,8569200,23550352,19705932,3844420,32119552,27566735,26058993,5140278,6648020,25471532,0,32119552,1008420
195030,University of Rochester,1783019000,1453775000,344000,4320756000,1636896000,745913000,1818709000,865151000,358935000,506216000,2683860000,2945974000,2651237000,7356000,302093000,2381767000,0,2683860000,293825000
152336,University of Saint Francis-Fort Wayne,14825123,48411303,0,80619268,11016306,5200000,62023518,7579444,4493729,3085715,69602962,38637130,34935074,0,3702056,65900906,0,69602962,2658648
130314,University of Saint Joseph,21598000,33464000,0,59512000,26711000,14285000,15302000,17499000,11653000,5846000,32801000,51852000,45814000,0,6038000,26763000,0,32801000,2948000
155812,University of Saint Mary,11484371,11920130,0,34810155,6657791,4690000,8507679,19644685,12209118,7435567,28152364,21488857,15183008,18903,6324752,21827612,0,28152364,2364302
148885,University of Saint Mary of the Lake,32013201,33598767,0,67644423,520416,0,33915041,33208966,10652943,22556023,67124007,16929168,11781814,176618,5323972,61800035,0,67124007,5511042
122436,University of San Diego,330253000,461736000,0,972492000,273626000,181076000,440557000,258309000,154176000,104133000,698866000,347044000,253747000,0,93297000,605569000,0,698866000,56188000
122612,University of San Francisco,249865000,325376000,0,750173000,256599000,162595000,290073000,203501000,114205000,89296000,493574000,336978000,254515000,0,82463000,411111000,0,493574000,39379000
215929,University of Scranton,214327111,247636422,0,503151380,226317289,175457854,177117168,99716923,55838563,43878360,276834091,177816181,134971658,0,42844523,233989568,0,276834091,23939640
219383,University of Sioux Falls,19441150,49751306,0,79899999,27306650,17722241,32843878,19749471,10226376,9523095,52593349,25516240,22378739,309568,3447069,49146280,0,52593349,3090308
123961,University of Southern California,3650617000,2172430000,0,7652732000,1923874000,1034057000,2644220000,3084638000,1635486000,1449152000,5728858000,3939164000,2930739000,-16499000,991926000,4736932000,0,5728858000,682847000
148584,University of St Francis,1642200,34464385,0,68945741,40048893,0,17741384,11155464,6365647,4789817,28896848,41629995,41431167,0,198828,28698020,0,28896848,-1084030
174914,University of St Thomas,451122253,434937863,0,1085559902,353443906,280890000,351827032,380288964,239469375,140819589,732115996,307379081,226897138,0,80481943,651634053,0,732115996,75669825
227863,University of St Thomas,59934913,92917492,903714,179036602,44276338,35802282,60682498,74077766,57141511,16936255,134760264,70395446,52513961,0,17881485,116878779,0,134760264,9755740
156541,University of the Cumberlands,75983994,77318810,0,173767767,57047666,46148526,56706284,60013817,55367173,4646644,116720101,45922811,35353464,0,10569347,106150754,0,116720101,6735066
225627,University of the Incarnate Word,65189571,176149596,0,294706068,123631702,97947000,139236932,31837434,15112758,16724676,171074366,144689091,103971504,-24568400,16149187,154925179,0,171074366,13035366
107558,University of the Ozarks,95126193,26555185,0,130396839,3548619,1851700,24558675,102289545,77619579,24669966,126848220,31199931,18871835,0,12328096,114520124,0,126848220,19010813
120883,University of the Pacific,309012000,255554000,0,668868000,221104000,0,232221000,215543000,153523000,62020000,447764000,347272000,303356000,0,43916000,403848000,0,447764000,40960000
215132,University of the Sciences,176118727,106660162,0,313710242,131381154,105500226,128135710,54193378,41330929,12862449,182329088,109139254,87412448,0,21726806,160602282,0,182329088,25772700
188182,University of the Southwest,618445,19468530,0,22755234,4605178,4077973,3850862,14299194,580201,13718993,18150056,7076931,7749174,0,-672243,18822299,0,18150056,161361
449870,University of the West,0,9810923,0,23609453,1488508,0,12439779,9681166,6650000,3031166,22120945,9722929,5203723,0,4519206,17601739,0,22120945,962384
207971,University of Tulsa,327554670,321473738,0,1282756635,202767078,151388820,212124136,867865421,673610497,194254924,1079989557,249403863,177756725,64205114,135852252,944137305,0,1079989557,85127508
210438,University of Western States,3291382,9739547,0,22095866,13553444,8312923,8110812,431610,401328,30282,8542422,16807134,15379140,0,1427994,7114428,0,8542422,619176
154493,Upper Iowa University,9043092,65337609,0,101619676,51456399,43469750,41268570,8894707,5582673,3312034,50163277,62041008,51069947,0,10971061,39192216,0,50163277,2343365
440004,Upper Valley Educators Institute,,,,,,,,,,,,,,,,,,,138618
206330,Urbana University,2098698,19785457,0,28947957,21710995,0,3905319,3331643,173513,3158130,7236962,16227509,16353904,0,-126395,7363357,0,7236962,322261
455099,Urshan Graduate School of Theology,29895,294780,35325,360000,345843,0,14157,0,0,0,14157,903812,959131,78500,23181,69476,-78500,14157,3213
216524,Ursinus College,132357536,121568215,0,275034824,67612326,48424494,108115661,99306837,78931789,20375048,207422498,85656600,60576491,0,25080109,182342389,0,207422498,23561321
206349,Ursuline College,34041009,27322347,0,75781598,9783026,7441346,34090555,31908017,19041352,12866665,65998572,32193208,23179344,0,9013864,56984708,0,65998572,6657168
446604,Uta Mesivta of Kiryas Joel,0,5126382,0,6281203,1583032,447166,4698171,0,0,0,4698171,9583416,9425807,0,157609,4540562,0,4698171,0
197045,Utica College,21355551,62299775,497702,104044716,59948653,39178862,23117037,20979026,12180001,8799025,44096063,68131120,63319593,0,4811527,39284536,0,44096063,3277683
216542,Valley Forge Christian College,966646,34826239,467489,38250204,30147359,28231508,6706220,1396625,1005674,390951,8102845,19724896,18773028,0,951868,7150977,0,8102845,84363
152600,Valparaiso University,163721000,213363000,0,513639000,106941000,66435000,87798000,318900000,109181000,209719000,406698000,144627000,112993000,433000,32067000,374631000,0,406698000,27453000
221999,Vanderbilt University,3863430702,1754523580,0,7421343164,2330824962,1078530615,2802645179,2287873023,1025601796,1262271227,5090518202,3997237443,3473580587,193623655,717280511,4373237691,0,5090518202,467403547
149639,VanderCook College of Music,978448,511122,0,4224624,692465,0,1244641,2287518,410792,1876726,3532159,5679582,5520629,0,158953,3373206,0,3532159,28791
123651,Vanguard University of Southern California,4029681,25343072,0,42888367,35993470,27879085,-630841,7525738,3619970,3905768,6894897,39499569,36202467,446234,3743336,3151561,0,6894897,27385
197133,Vassar College,867549602,354982309,0,1328944763,254944473,170905000,356022484,717977806,267571802,450406004,1074000290,294737528,165608603,11752106,140881031,933119259,0,1074000290,158663429
188340,Vaughn College of Aeronautics and Technology,20411381,34591928,0,61100913,44792546,37374169,13647783,2660584,122139,2538445,16308367,30203278,28389971,0,1813307,14495060,0,16308367,2128943
455992,Vermont College of Fine Arts,0,10633996,0,14427756,10782329,8838975,2075897,1569530,216334,1353196,3645427,9844474,7396127,0,2448347,1197080,0,3645427,1346
231147,Vermont Law School,11795293,18739027,0,46807827,20284689,14045931,18318540,8204598,5017584,3187014,26523138,30363047,28975865,0,1387182,25135956,0,26523138,1801282
197142,Villa Maria College,1133345,2019368,0,5348853,542845,292681,3325607,1480401,569235,911166,4806008,7212899,6537649,174524,849774,3956234,0,4806008,215994
216597,Villanova University,378724566,348891437,0,924383061,290640446,201494017,368464392,265278223,156639790,108638433,633742615,443664371,349616402,-456,94047513,539695102,0,633742615,68782355
482228,Virginia Baptist College,,,,,,,,,,,,,,,,,,,
233912,Virginia Intermont College,1436559,9987525,0,12836921,5402858,3528230,2062928,5371135,3984058,1387077,7434063,13158441,13057223,0,101218,7332845,0,7434063,98708
234164,Virginia Union University,25979713,23383810,0,61254709,12458387,7146058,18081548,30714774,20756813,9957961,48796322,35991140,32117073,0,3874067,44922255,0,48796322,5316405
234137,Virginia University of Lynchburg,1297956,2839554,0,4137510,1522309,0,1786872,828329,828329,0,2615201,2199045,1916149,10260,293156,2615201,-293156,2615201,49820
234173,Virginia Wesleyan College,55791907,55260392,0,118405083,42622702,0,27863880,47918501,38203445,9715056,75782381,39894059,34543317,0,5350742,70431639,0,75782381,9575222
449764,Visible Music College,1665646,2590402,0,2933932,754422,3893,2054923,124587,0,124587,2179510,2895844,2099107,0,796737,1382773,0,2179510,0
240107,Viterbo University,31474661,40458801,0,101308415,27127627,13737728,48555270,25625518,11870645,13754873,74180788,48043192,37965848,0,10077344,64103444,0,74180788,4812654
218919,Voorhees College,5492973,20382272,5050524,30925769,17519636,15115086,5869013,7537120,692232,6844888,13406133,19444640,18365804,0,1078836,12327297,0,13406133,647873
152673,Wabash College,333766215,112963577,0,493874533,83346218,46155000,214290999,196237316,103102532,93134784,410528315,97419887,49256471,0,48163416,362364899,0,410528315,40100425
197197,Wagner College,59806011,71553981,0,165049750,84565904,64715780,18860626,61623220,36332544,25290676,80483846,73779882,65762508,0,8017374,72466472,0,80483846,5787359
199847,Wake Forest University,1373981000,654478000,0,2499072000,884797000,435540000,966367000,647908000,342734000,305174000,1614275000,1333369000,1115436000,22160000,240093000,1374182000,0,1614275000,171562000
236896,Walla Walla University,19180896,48884516,0,98352004,23155824,0,51814841,23381339,14428978,8952361,75196180,51130261,45270583,0,5859678,69336502,0,75196180,3662207
172608,Walsh College of Accountancy and Business Administration,30717303,23602007,0,60573591,12704855,6477227,39744291,8124445,5805291,2319154,47868736,31765790,25395529,0,6370261,41498475,0,47868736,3161518
206437,Walsh University,7550937,61248416,0,93229994,33679434,28125000,45373234,14177326,8782579,5394747,59550560,48240042,42301190,0,5938852,53611708,0,59550560,250347
210304,Warner Pacific College,12600200,11752884,0,27773922,14504147,5972606,6837550,6432225,2787421,3644804,13269775,17294572,16221393,192774,1265953,12003822,0,13269775,771476
480198,Warner Pacific College Adult Degree Program,,,,,,,,,,,,,,,,,,,
138275,Warner University,1163363,18532320,0,24354584,7781036,2711191,14024074,2549474,327545,2221929,16573548,14630823,14762801,0,-131978,16705526,0,16573548,128995
199865,Warren Wilson College,58322404,32671841,0,101670194,18635765,13693696,31819329,51215100,27163204,24051896,83034429,35207587,30398464,0,4809123,78225306,0,83034429,4448737
154527,Wartburg College,56999678,100275838,0,182083943,97393665,84200826,37742044,46948234,34666839,12281395,84690278,58470698,50540976,13516,7943238,76747040,0,84690278,10529881
154536,Wartburg Theological Seminary,17126436,11678178,0,35336391,12108048,8064254,2625981,20602362,17514936,3087426,23228343,7736499,4957770,0,2778729,20449614,0,23228343,2456373
216667,Washington & Jefferson College,113732288,137583996,0,276393865,74230701,61948802,103322697,98840467,53853421,44987046,202163164,77400455,52698824,361414,25063045,177100119,0,202163164,13717223
162210,Washington Adventist University,1802037,19853033,0,39030543,12645240,0,14859441,11525862,1687655,9838207,26385303,32450285,27084951,1,5365335,21019970,-2,26385303,52904
234207,Washington and Lee University,924926000,220015000,0,1598398000,207986000,130945000,279145000,1111267000,765879000,345388000,1390412000,324380000,125705000,0,198675000,1191737000,0,1390412000,212493000
164216,Washington College,181175305,145954085,551366,354281446,75446151,62100000,96625864,182209431,99874815,82334616,278835295,82313543,56633308,0,25680235,253155060,0,278835295,25943724
179867,Washington University in St Louis,6282065000,1905034000,0,9293829000,1941697000,1264923000,3524552000,3827580000,1372935000,2454645000,7352132000,3117416000,2122895000,-4658000,989863000,6362269000,0,7352132000,1050364000
392840,Watkins College of Art Design & Film,1848144,9382232,27815,13080656,3503097,3161900,7662397,1915162,1301873,613289,9577559,6734649,5655255,0,1079394,8498165,0,9577559,445882
229780,Wayland Baptist University,82454072,51728913,0,146311776,45921146,38365770,70536870,29853760,18086279,11767481,100390630,61487850,53782414,0,7705436,92685194,0,100390630,10218207
216694,Waynesburg University,53123812,67934468,0,138422784,44737517,38146548,57816360,35868907,28437370,7431537,93685267,52650766,39622041,0,13028725,80656542,0,93685267,9715440
197221,Webb Institute,50238927,8012445,0,61142161,1361111,727476,49993638,9787412,5684774,4102638,59781050,13673448,6701878,0,6971570,52809480,0,59781050,10114569
138293,Webber International University,4266168,7502166,0,13116965,7342364,6627827,5244948,529653,375483,154170,5774601,12540215,11180106,0,1360109,4414492,0,5774601,84213
179894,Webster University,124759429,140783060,0,399736448,117799680,65002743,241470112,40466656,15482988,24983668,281936768,221804876,185841304,266298,36229870,245706898,0,281936768,17117253
190424,Weill Cornell Medical College,1166654194,754402099,0,2108165101,479009358,170361552,513340931,1115814812,499452402,616362410,1629155743,1305191034,1263037288,15225124,57378870,1571776873,0,1629155743,150035837
220206,Welch College,1082336,9962214,0,13222063,6054992,3617050,4920317,2246754,1618003,628751,7167071,5018540,4931193,-422903,-335556,7502627,0,7167071,248848
168218,Wellesley College,1523683000,307560000,0,2011095000,262219000,0,604702000,1144174000,433967000,710207000,1748876000,395431000,181126000,0,214305000,1534571000,0,1748876000,266619000
