UnitID,Institution Name,Long-term investments (F1112_F2_RV),Property  Plant  and Equipment  net of accumulated depreciation (F1112_F2_RV),Intangible Assets  net of accumulated amortization (F1112_F2_RV),Total assets (F1112_F2_RV),Total liabilities (F1112_F2_RV),Debt related to Property  Plant  and Equipment (F1112_F2_RV),Total unrestricted net assets (F1112_F2_RV),Total restricted net assets (F1112_F2_RV),Permanently restricted net assets included in total restricted net assets (F1112_F2_RV),Temporarily restricted net assets (F1112_F2_RV),Total net assets (F1112_F2_RV),Total revenues and investment return (F1112_F2_RV),Total expenses (F1112_F2_RV),Other specific changes in net assets (F1112_F2_RV),Total change in net assets (F1112_F2_RV),Net assets  beginning of the year (F1112_F2_RV),Adjustments to beginning of year net assets (F1112_F2_RV),Net assets  end of the year (F1112_F2_RV),Investment return - Total (F1112_F2_RV)
197018,United Talmudical Seminary,0,19348943,0,26442339,9514088,0,16928251,0,0,0,16928251,16095987,13924741,0,2171246,14757005,0,16928251,77424
206288,United Theological Seminary,2298750,5382900,0,13591308,5785239,3472478,-546263,8352332,6727842,1624490,7806069,7248245,6293783,0,954462,6851607,0,7806069,14456
175139,United Theological Seminary of the Twin Cities,11210614,5472921,0,18131829,811145,0,3962911,13357773,11651190,1706583,17320684,2986384,3419557,0,-433173,17753857,0,17320684,-586277
200554,United Tribes Technical College,224205,25155910,0,35684981,6998505,0,115404,28571072,752521,27818551,28686476,31259392,30613871,0,645521,28040955,0,28686476,5063
161572,Unity College,13157182,9083091,0,30846564,4244506,2800258,13580326,13021732,11508375,1513357,26602058,23765567,12551205,0,11214362,15387696,0,26602058,518258
128744,University of Bridgeport,24918000,60133000,0,100157000,48823000,0,46517000,4817000,42000,4775000,51334000,79259000,78157000,0,1102000,50232000,0,51334000,741000
237312,University of Charleston,33932808,82544947,0,128264944,48759608,37020178,31876234,47629102,27169470,20459632,79505336,31228340,36228234,0,-4999894,84505230,0,79505336,915602
144050,University of Chicago,6067409832,2452134956,0,9619034672,3814462066,2370521269,1296966941,4507605665,1452427131,3055178534,5804572606,2940398406,3101539832,0,-161141426,5965714032,0,5804572606,252517011
224323,University of Dallas,45685841,59929802,365297,123567250,44752362,28585000,38804313,40010575,30499801,9510774,78814888,44742359,51660259,-51682,-6969582,85784470,0,78814888,-4334250
202480,University of Dayton,588316000,482335000,0,1258587000,564294000,355399000,492091000,202202000,139502000,62700000,694293000,381414000,377595000,-25051000,-21232000,715525000,0,694293000,-10490000
127060,University of Denver,383835366,534801238,0,1260116921,240354789,128470000,621678656,398083476,156310915,241772561,1019762132,412433008,356334704,862366,56960670,962801462,0,1019762132,14045375
169716,University of Detroit Mercy,23829661,119794162,0,201003792,96063408,45185000,77436490,27503894,19108050,8395844,104940384,135613724,141461865,0,-5848141,110788525,0,104940384,-699098
153278,University of Dubuque,67348631,97795946,0,203523724,74381608,3534505,52962240,76179876,55635279,20544597,129142116,34563175,42422154,-3335997,-11194976,140337092,0,129142116,-2332603
150534,University of Evansville,69403807,134329231,266390,235596252,84668510,46288902,62376997,88550745,70859068,17691677,150927742,64883894,68808874,-5993688,-9918668,160846410,0,150927742,-2723048
457402,University of Fort Lauderdale,0,39157,0,217430,88732,0,128698,0,0,0,128698,1204151,1224996,0,-20845,149543,0,128698,0
180258,University of Great Falls,7023159,7656878,0,19958793,8296245,2916387,3738858,7923690,7023159,900531,11662548,13807153,14808348,0,-1001195,12676911,-13168,11662548,148316
129525,University of Hartford,117855000,142977000,0,315089000,171528000,111654000,36550000,107011000,76390000,30621000,143561000,159343000,169817000,0,-10474000,154035000,0,143561000,87000
151263,University of Indianapolis,74949228,102144514,0,199730360,88955718,65119204,25493961,85280681,30768833,54511848,110774642,89573591,96667629,0,-7094038,117868680,0,110774642,-70062
200156,University of Jamestown,35171133,28653644,0,68718702,9024068,3795563,15172097,44522537,24866152,19656385,59694634,18545608,16398817,-803799,1342992,58351642,0,59694634,-323333
117140,University of La Verne,44685023,121085385,0,249435324,118336202,91176078,98670761,32428361,20011914,12416447,131099122,125299870,114066311,0,11233559,119865563,0,131099122,374341
200217,University of Mary,44131390,43842217,0,104135162,10609887,0,62626394,30898881,20179354,10719527,93525275,46099732,43492850,0,2606882,90918393,0,93525275,296694
226471,University of Mary Hardin-Baylor,87724265,92816640,0,229917276,76257848,50247108,82844455,70814973,39527620,31287353,153659428,69862591,56883803,-1762114,11216674,142442754,0,153659428,-5416159
135726,University of Miami,844830876,1465204154,100330913,3180301461,1847235440,686829005,786986990,546079031,399543995,146535036,1333066021,2357493705,2431466974,-166498370,-240471639,1573537660,0,1333066021,-29545953
101693,University of Mobile,16641056,30614737,0,58233487,28699529,19500000,8937163,20596795,16824517,3772278,29533958,30144838,25700384,0,4444454,25089504,0,29533958,489849
204185,University of Mount Union,128711868,130786190,0,279576731,47904544,35652378,91106285,140565902,66308065,74257837,231672187,50226812,51178229,0,-951417,232623604,0,231672187,-2117264
161457,University of New England,30070048,169205551,0,273787454,151029433,113132431,92692588,30065433,23736289,6329144,122758021,142575716,127442045,-848315,14285356,108472665,0,122758021,-1237628
182829,University of New Hampshire-School of Law,24036336,14361521,0,43413894,15023979,11872012,23913654,4476261,3221552,1254709,28389915,15604684,16662837,0,-1058153,29448068,0,28389915,-137623
129941,University of New Haven,25930808,132655287,0,223723520,135202044,0,61424186,27097290,11612329,15484961,88521476,139918874,134176291,0,5742583,82778893,0,88521476,-10770850
204486,University of Northwestern Ohio,1536464,73743281,3465231,99217400,50981826,30780980,48097534,138040,138040,0,48235574,50093662,45047486,0,5046176,43189398,0,48235574,52474
174491,University of Northwestern-St Paul,15276964,57545541,747470,97940750,33074188,22083199,48949163,15917399,10765039,5152360,64866562,65363926,62359184,0,3004742,62676369,-814549,64866562,214440
152080,University of Notre Dame,7632623000,1290423000,0,9330555000,1799134000,415173000,3328246000,4203175000,1447020000,2756155000,7531421000,970498000,942991000,-78989000,-51482000,7582903000,0,7531421000,200939000
215062,University of Pennsylvania,8237555000,4125743000,24888000,14702600000,5008974000,2018485000,4913911000,4779715000,2762171000,2017544000,9693626000,6147869000,5865047000,-418991000,-136169000,9829795000,0,9693626000,98813000
157535,University of Pikeville,17624352,55231373,0,117688998,80354222,71138405,15898726,21436050,10744247,10691803,37334776,30614129,29475525,0,1138604,36196172,0,37334776,590366
209825,University of Portland,135666000,177603000,0,340211000,100443000,76528000,124391000,115377000,73056000,42321000,239768000,111403000,102731000,0,8672000,231096000,0,239768000,2889000
236328,University of Puget Sound,251350000,173222000,3889000,506384000,112040000,60766000,212552000,181792000,114521000,67271000,394344000,109499000,107183000,-8477000,-6161000,400505000,0,394344000,-1785000
121691,University of Redlands,121229671,138500764,0,302840780,120398933,79895437,55215426,127226421,96765343,30461078,182441847,106877189,111803203,0,-4926014,187367861,0,182441847,-423805
233374,University of Richmond,1945031000,288205000,0,3441224000,1444544000,173951000,980625000,1016055000,332520000,683535000,1996680000,231284000,234761000,-28677000,-32154000,2028834000,0,1996680000,73847000
205203,University of Rio Grande,18149637,21788474,0,47646847,22129646,1408762,2326146,23191055,20074499,3116556,25517201,25261148,26191644,8509012,7578516,32119552,-14180867,25517201,1062895
195030,University of Rochester,1822954000,1561957000,790000,4509160000,1859493000,874209000,1745673000,903994000,394461000,509533000,2649667000,2755034000,2731929000,-57298000,-34193000,2683860000,0,2649667000,9635000
152336,University of Saint Francis-Fort Wayne,15261312,47656435,0,83966773,11500345,5020000,62788707,9677721,4901941,4775780,72466428,40911780,38048314,0,2863466,69602962,0,72466428,143382
130314,University of Saint Joseph,21794000,33907000,0,64094000,32463000,18221000,14060000,17571000,12465000,5106000,31631000,50443000,51613000,0,-1170000,32801000,0,31631000,-41
155812,University of Saint Mary,11344770,13712565,0,36376142,8992299,4610000,7895360,19488483,12722768,6765715,27383843,15689431,16450323,-7629,-768521,28152364,0,27383843,178216
148885,University of Saint Mary of the Lake,28903530,35645947,0,67092730,475060,0,35759936,30857734,10652943,20204791,66617670,12089178,12115979,-479536,-506337,67124007,0,66617670,-367527
122436,University of San Diego,362736000,463861000,0,1009540000,291559000,172628000,449078000,268903000,163339000,105564000,717981000,285007000,265892000,0,19115000,698866000,0,717981000,-24065000
122612,University of San Francisco,236450000,393812000,0,797809000,291984000,159005000,303897000,201928000,123470000,78458000,505825000,292592000,280341000,0,12251000,493574000,0,505825000,-17353000
215929,University of Scranton,184836783,279930462,0,497602727,216711990,171181560,186684352,94206385,57199103,37007282,280890737,148376739,144320093,0,4056646,276834091,0,280890737,-7021417
219383,University of Sioux Falls,20413856,48888405,0,80650765,28218875,18161345,32026971,20404919,11386449,9018470,52431890,23811950,23179833,-793576,-161459,52593349,0,52431890,-301285
123961,University of Southern California,3865127000,2309206000,0,8091244000,2294068000,1309144000,2636597000,3160579000,1773761000,1386818000,5797176000,3236259000,3165396000,-2545000,68318000,5728858000,0,5797176000,8216000
148584,University of St Francis,21228611,33473608,0,68133637,39580743,26239038,18200623,10352271,6583126,3769145,28552894,41472463,41128474,-687943,-343954,28896848,0,28552894,-1135770
174914,University of St Thomas,442455883,449966665,0,1066605754,331634235,270180000,351345229,383626290,252959284,130667006,734971519,234790167,231934644,0,2855523,732115996,0,734971519,-8336671
227863,University of St Thomas,64707485,92541926,1216276,187357638,43095928,34490425,63641195,80620515,62222247,18398268,144261710,67498939,57997493,0,9501446,134760264,0,144261710,1006199
156541,University of the Cumberlands,76737974,81100647,0,180605799,58421648,45870000,61410408,60773743,55365518,5408225,122184151,44538718,39074668,0,5464050,116720101,0,122184151,141176
225627,University of the Incarnate Word,63839409,188002010,0,314912404,121574510,94130000,163017968,30319926,15057640,15262286,193337894,129881724,107618196,0,22263528,171074366,0,193337894,-1110085
107558,University of the Ozarks,90737439,27221600,0,124035924,3590737,1851700,23598206,96846981,74516675,22330306,120445187,12825006,19228039,0,-6403033,126848220,0,120445187,73794
120883,University of the Pacific,313003000,301118000,0,700683000,232076000,138082000,245091000,223516000,158806000,64710000,468607000,338141000,317298000,0,20843000,447764000,0,468607000,-4946000
215132,University of the Sciences,164340769,107025349,0,309943040,129911616,104374778,125027471,55003953,42032900,12971053,180031424,85326935,87624599,0,-2297664,182329088,0,180031424,804489
188182,University of the Southwest,638522,18885798,0,21768056,5064010,4299072,2938523,13765523,580201,13185322,16704046,8482519,9928529,0,-1446010,18150056,0,16704046,69661
449870,University of the West,10251830,9977730,0,29153886,1617214,0,16983337,10553335,6650000,3903335,27536672,10985263,5569536,0,5415727,22120945,0,27536672,77487
207971,University of Tulsa,333922969,348981451,0,1256041568,200642180,144651182,224893697,830505691,673965084,156540607,1055399388,188297553,187610161,-24013774,-23326382,1079989557,-1263787,1055399388,27031753
210438,University of Western States,3306854,9887240,0,23275782,14204225,8371926,8630658,440899,400422,40477,9071557,17201575,16672440,0,529135,8542422,0,9071557,-435286
154493,Upper Iowa University,9046949,86431607,0,121770207,59439431,44579317,45311682,17019094,8897073,8122021,62330776,53014877,56110093,2391135,-704081,63034857,0,62330776,367142
440004,Upper Valley Educators Institute,,,,,,,,,,,,,,,,,,,36104
206330,Urbana University,1971889,18412958,0,28091076,21349413,0,3236600,3505063,171239,3333824,6741663,16314122,16809421,0,-495299,7236962,0,6741663,44831
455099,Urshan Graduate School of Theology,107731,288404,102754,498889,308702,0,82456,107731,107731,0,190187,1057926,881896,0,176030,14157,0,190187,1626
216524,Ursinus College,127133585,122980994,0,269292866,66399700,48606469,108830639,94062527,78549457,15513070,202893166,59010406,63539738,0,-4529332,207422498,0,202893166,-1121463
206349,Ursuline College,33055191,26716365,0,74601437,9141971,6905767,34378658,31080808,19347028,11733780,65459466,23096211,23635317,0,-539106,65998572,0,65459466,-332625
446604,Uta Mesivta of Kiryas Joel,0,6072072,0,7526268,407840,0,7118428,0,0,0,7118428,12340083,10369672,0,1970411,4698171,449846,7118428,0
197045,Utica College,20158323,61986284,448007,104727773,57641295,38287196,26548348,20538130,12394916,8143214,47086478,66785582,63795173,6,2990415,44096063,0,47086478,-489327
216542,Valley Forge Christian College,2229700,33910042,915388,39855873,29711402,27965856,7252959,2891512,2019884,871628,10144471,21417117,19375491,0,2041626,8102845,0,10144471,89789
152600,Valparaiso University,163530000,223805000,0,511991000,105607000,65518000,88047000,318337000,110891000,207446000,406384000,120363000,119350000,-1327000,-314000,406698000,0,406384000,7041000
221999,Vanderbilt University,4073399869,1727611412,0,7471162541,2451614913,1016233997,2761188316,2258359312,1067144070,1191215242,5019547628,3614842330,3507399313,-178413591,-70970574,5090518202,0,5019547628,71002882
149639,VanderCook College of Music,992155,493502,0,4466241,888647,0,1229165,2348429,410792,1937637,3577594,5617533,5572098,0,45435,3532159,0,3577594,23283
123651,Vanguard University of Southern California,3715934,25833811,0,44139069,34697714,25980401,2431914,7009441,2753209,4256232,9441355,40568880,37854645,-167777,2546458,6894897,0,9441355,17431
197133,Vassar College,843653397,373068527,0,1308325531,267396765,169260000,331376264,709552502,284055969,425496533,1040928766,141177787,164479014,-9770297,-33071524,1074000290,0,1040928766,14612030
188340,Vaughn College of Aeronautics and Technology,22062089,38996769,0,67195792,45615411,36641802,13993828,7586553,127439,7459114,21580381,35554924,30282910,0,5272014,16308367,0,21580381,1768736
455992,Vermont College of Fine Arts,0,10325176,0,14461085,10544155,8531155,2106943,1809987,221334,1588653,3916930,8457490,8185987,0,271503,3645427,0,3916930,2910
231147,Vermont Law School,10877271,22131781,0,46105174,19133361,13758591,18502232,8469581,5292721,3176860,26971813,28850810,28402135,0,448675,26523138,0,26971813,-15019
197142,Villa Maria College,1214181,2237379,0,5938736,629958,236263,3576276,1732502,671645,1060857,5308778,7171929,6849376,180217,502770,4806008,0,5308778,99650
216597,Villanova University,360544171,353367753,0,914189455,295013389,192613952,362325921,256850145,164673682,92176463,619176066,346441053,361004826,-2776,-14566549,633742615,0,619176066,-32078097
482228,Virginia Baptist College,,,,,,,,,,,,,,,,,,,
233912,Virginia Intermont College,1333618,15653245,0,17707094,6441121,3481229,5885251,5380722,3977791,1402931,11265973,17363995,13532085,0,3831910,7434063,0,11265973,12750
234164,Virginia Union University,25311345,25197204,0,66425344,12386116,7350247,26867378,27171850,16670568,10501282,54039228,31600726,30559061,0,1041665,48796322,4201241,54039228,-38536
234137,Virginia University of Lynchburg,1332394,3384638,0,6715306,1461954,0,4547248,706104,0,706104,5253352,10134566,9796936,876369,1213999,2615201,1424152,5253352,45475
234173,Virginia Wesleyan College,50649803,56797611,0,114810851,45808958,0,24745082,44256811,38211213,6045598,69001893,29593706,36374194,0,-6780488,75782381,0,69001893,-5295713
449764,Visible Music College,136668,4763928,0,5507254,2590369,1558953,2792299,124586,0,124586,2916885,2160323,2587562,0,-427239,2179510,1164614,2916885,0
240107,Viterbo University,30655110,49661859,0,103034937,24959281,12389148,53290434,24785222,12279656,12505566,78075656,42708570,38813702,0,3894868,74180788,0,78075656,203891
218919,Voorhees College,5326818,19491604,4267619,29086041,17902318,14890674,4082988,7100735,722929,6377806,11183723,15716256,17938666,4444820,2222410,13406133,-4444820,11183723,277431
